"hh_id","is_complete","num_trips","person_id","person_num","is_participant","day_id","day_num","travel_date","travel_dow","hh_day_complete","num_complete_trip_surveys","summary_complete","begin_day","end_day","no_travel_1","no_travel_2","no_travel_3","no_travel_4","no_travel_5","no_travel_6","no_travel_7","no_travel_8","no_travel_11","no_travel_12","no_travel_13","no_travel_99","delivery_2","delivery_4","delivery_5","delivery_6","delivery_7","delivery_8","delivery_9","delivery_996","shop_online","telecommute_time","day_weight_zonal","day_weight_citywide"
"24152070","1","11","2415207001","1","1","241520700106","6","06/19/2024","3","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","0.26278531446","49.39720744051"
"24152070","1","9","2415207001","1","1","241520700107","7","06/20/2024","4","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","435","0.26278531446","49.39720744051"
"24152073","1","4","2415207301","1","1","241520730101","1","06/12/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","330","55.0622356939","151.02866971208"
"24152073","1","2","2415207301","1","1","241520730102","2","06/13/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","285","55.0622356939","151.02866971208"
"24152073","1","0","2415207301","1","1","241520730103","3","06/14/2024","5","1","0","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","165","55.0622356939","151.02866971208"
"24152073","1","15","2415207301","1","1","241520730104","4","06/15/2024","6","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","55.0622356939","151.02866971208"
"24152073","1","5","2415207301","1","1","241520730105","5","06/16/2024","7","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","55.0622356939","151.02866971208"
"24152073","1","12","2415207301","1","1","241520730106","6","06/17/2024","1","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","345","55.0622356939","151.02866971208"
"24152073","1","4","2415207301","1","1","241520730107","7","06/18/2024","2","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","255","55.0622356939","151.02866971208"
"24152083","1","4","2415208301","1","1","241520830101","1","06/12/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","45.6459830386","151.20641446316"
"24152083","1","6","2415208301","1","1","241520830102","2","06/13/2024","4","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","60","45.6459830386","151.20641446316"
"24152083","1","10","2415208301","1","1","241520830103","3","06/14/2024","5","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","45.6459830386","151.20641446316"
"24152083","1","7","2415208301","1","1","241520830104","4","06/15/2024","6","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","45.6459830386","151.20641446316"
"24152083","1","6","2415208301","1","1","241520830105","5","06/16/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","45.6459830386","151.20641446316"
"24152083","1","8","2415208301","1","1","241520830106","6","06/17/2024","1","1","8","1","1","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","45.6459830386","151.20641446316"
"24152083","1","5","2415208301","1","1","241520830107","7","06/18/2024","2","1","5","1","7","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","45.6459830386","151.20641446316"
"24152084","1","11","2415208401","1","1","241520840101","1","06/12/2024","3","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","480","17.95718123868","109.3967111746"
"24152084","1","6","2415208401","1","1","241520840102","2","06/13/2024","4","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","17.95718123868","109.3967111746"
"24152084","1","12","2415208401","1","1","241520840103","3","06/14/2024","5","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","360","17.95718123868","109.3967111746"
"24152084","1","9","2415208401","1","1","241520840104","4","06/15/2024","6","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","17.95718123868","109.3967111746"
"24152084","1","6","2415208401","1","1","241520840105","5","06/16/2024","7","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","0","17.95718123868","109.3967111746"
"24152084","1","13","2415208401","1","1","241520840106","6","06/17/2024","1","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","0","480","17.95718123868","109.3967111746"
"24152084","1","5","2415208401","1","1","241520840107","7","06/18/2024","2","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","480","17.95718123868","109.3967111746"
"24152090","1","6","2415209001","1","1","241520900101","1","06/12/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","2","2415209001","1","1","241520900102","2","06/13/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","2","2415209001","1","1","241520900103","3","06/14/2024","5","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","2","2415209001","1","1","241520900104","4","06/15/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","4","2415209001","1","1","241520900105","5","06/16/2024","7","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","2","2415209001","1","1","241520900106","6","06/17/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152090","1","2","2415209001","1","1","241520900107","7","06/18/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","14.51578130714","156.94940814023"
"24152093","1","9","2415209301","1","1","241520930101","1","06/15/2024","6","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","11","2415209301","1","1","241520930102","2","06/16/2024","7","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","0","2415209301","1","1","241520930103","3","06/17/2024","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","8","2415209301","1","1","241520930104","4","06/18/2024","2","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","10","2415209301","1","1","241520930105","5","06/19/2024","3","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","8","2415209301","1","1","241520930106","6","06/20/2024","4","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152093","1","0","2415209301","1","1","241520930107","7","06/21/2024","5","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","91.55338138155","53.29766744147"
"24152097","1","2","2415209701","1","1","241520970101","1","06/20/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","195.70084994916","237.3458824097"
"24152097","1","2","2415209701","1","1","241520970102","2","06/21/2024","5","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","195.70084994916","237.3458824097"
"24152097","1","1","2415209701","1","1","241520970103","3","06/22/2024","6","1","1","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","195.70084994916","237.3458824097"
"24152097","1","1","2415209701","1","1","241520970104","4","06/23/2024","7","1","1","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","995","195.70084994916","237.3458824097"
"24152097","1","3","2415209701","1","1","241520970105","5","06/24/2024","1","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","195.70084994916","237.3458824097"
"24152097","1","2","2415209701","1","1","241520970106","6","06/25/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","195.70084994916","237.3458824097"
"24152097","0","3","2415209701","1","1","241520970107","7","06/26/2024","3","0","3","0","1","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","0","0"
"24152106","1","10","2415210601","1","1","241521060101","1","06/12/2024","3","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","9","2415210601","1","1","241521060102","2","06/13/2024","4","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","10","2415210601","1","1","241521060103","3","06/14/2024","5","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","4","2415210601","1","1","241521060104","4","06/15/2024","6","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","8","2415210601","1","1","241521060105","5","06/16/2024","7","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","6","2415210601","1","1","241521060106","6","06/17/2024","1","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152106","1","12","2415210601","1","1","241521060107","7","06/18/2024","2","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","319.47524162101","544.57098095387"
"24152107","1","14","2415210701","1","1","241521070101","1","06/22/2024","6","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","1","1","0","0","0","0","0","0","0","136.68806688852","135.71707906495"
"24152107","1","0","2415210701","1","1","241521070102","2","06/23/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","136.68806688852","135.71707906495"
"24152107","1","14","2415210701","1","1","241521070103","3","06/24/2024","1","1","12","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","1","1","0","0","0","0","0","0","75","136.68806688852","135.71707906495"
"24152107","1","9","2415210701","1","1","241521070104","4","06/25/2024","2","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","136.68806688852","135.71707906495"
"24152107","1","12","2415210701","1","1","241521070105","5","06/26/2024","3","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","0","0","136.68806688852","135.71707906495"
"24152107","1","11","2415210701","1","1","241521070106","6","06/27/2024","4","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","1","0","0","0","0","0","45","136.68806688852","135.71707906495"
"24152107","1","17","2415210701","1","1","241521070107","7","06/28/2024","5","1","15","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","180","136.68806688852","135.71707906495"
"24152113","1","4","2415211301","1","1","241521130101","1","06/20/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","180","77.15351546912","195.97949061641"
"24152114","1","3","2415211401","1","1","241521140101","1","06/19/2024","3","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","686.50397486627","598.90466460238"
"24152114","1","3","2415211401","1","1","241521140102","2","06/20/2024","4","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","686.50397486627","598.90466460238"
"24152114","1","6","2415211401","1","1","241521140103","3","06/21/2024","5","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","686.50397486627","598.90466460238"
"24152114","1","7","2415211401","1","1","241521140104","4","06/22/2024","6","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","686.50397486627","598.90466460238"
"24152114","0","0","2415211401","1","1","241521140105","5","06/23/2024","7","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0","0"
"24152114","1","6","2415211401","1","1","241521140106","6","06/24/2024","1","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","686.50397486627","598.90466460238"
"24152114","1","4","2415211401","1","1","241521140107","7","06/25/2024","2","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","995","686.50397486627","598.90466460238"
"24152115","1","6","2415211501","1","1","241521150101","1","06/20/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","253.42770574391","2,033.0757810769"
"24152122","1","17","2415212201","1","1","241521220101","1","06/13/2024","4","1","17","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","22","2415212201","1","1","241521220102","2","06/14/2024","5","1","21","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","9","2415212201","1","1","241521220103","3","06/15/2024","6","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","7","2415212201","1","1","241521220104","4","06/16/2024","7","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","13","2415212201","1","1","241521220105","5","06/17/2024","1","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","10","2415212201","1","1","241521220106","6","06/18/2024","2","1","10","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,565.61536385016","1,063.32338085928"
"24152122","1","16","2415212201","1","1","241521220107","7","06/19/2024","3","1","16","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","995","1,565.61536385016","1,063.32338085928"
"24152135","1","4","2415213501","1","1","241521350101","1","06/19/2024","3","1","4","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","2","2415213501","1","1","241521350102","2","06/20/2024","4","1","2","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","8","2415213501","1","1","241521350103","3","06/21/2024","5","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","7","2415213501","1","1","241521350104","4","06/22/2024","6","1","7","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","4","2415213501","1","1","241521350105","5","06/23/2024","7","1","4","1","3","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","7","2415213501","1","1","241521350106","6","06/24/2024","1","1","7","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152135","1","5","2415213501","1","1","241521350107","7","06/25/2024","2","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","201.36192366187","166.13010325225"
"24152147","1","3","2415214701","1","1","241521470101","1","06/14/2024","5","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","240","26.78154705018","87.62388722796"
"24152147","1","18","2415214701","1","1","241521470102","2","06/15/2024","6","1","18","1","1","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","60","26.78154705018","87.62388722796"
"24152147","1","4","2415214701","1","1","241521470103","3","06/16/2024","7","1","4","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","120","26.78154705018","87.62388722796"
"24152147","1","6","2415214701","1","1","241521470104","4","06/17/2024","1","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","300","26.78154705018","87.62388722796"
"24152147","1","3","2415214701","1","1","241521470105","5","06/18/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","1","1","0","0","0","0","0","1","0","26.78154705018","87.62388722796"
"24152147","1","2","2415214701","1","1","241521470106","6","06/19/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","300","26.78154705018","87.62388722796"
"24152147","1","11","2415214701","1","1","241521470107","7","06/20/2024","4","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","26.78154705018","87.62388722796"
"24152149","1","3","2415214901","1","1","241521490101","1","06/13/2024","4","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","3","2415214901","1","1","241521490102","2","06/14/2024","5","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","3","2415214901","1","1","241521490103","3","06/15/2024","6","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","3","2415214901","1","1","241521490104","4","06/16/2024","7","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","13","2415214901","1","1","241521490105","5","06/17/2024","1","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","0","2415214901","1","1","241521490106","6","06/18/2024","2","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152149","1","7","2415214901","1","1","241521490107","7","06/19/2024","3","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","610.79532822672","327.16525660207"
"24152152","1","6","2415215201","1","1","241521520101","1","06/27/2024","4","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","85.06073734868","364.30626193633"
"24152153","1","2","2415215301","1","1","241521530101","1","06/15/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","0.2617352121","116.05156784601"
"24152153","1","10","2415215301","1","1","241521530102","2","06/16/2024","7","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","1","0","0","995","0.2617352121","116.05156784601"
"24152153","1","8","2415215301","1","1","241521530103","3","06/17/2024","1","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.2617352121","116.05156784601"
"24152153","1","13","2415215301","1","1","241521530104","4","06/18/2024","2","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.2617352121","116.05156784601"
"24152153","1","9","2415215301","1","1","241521530105","5","06/19/2024","3","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.2617352121","116.05156784601"
"24152153","1","6","2415215301","1","1","241521530106","6","06/20/2024","4","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.2617352121","116.05156784601"
"24152153","1","3","2415215301","1","1","241521530107","7","06/21/2024","5","1","1","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.2617352121","116.05156784601"
"24152157","1","6","2415215701","1","1","241521570101","1","06/12/2024","3","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","435","87.47287062561","145.13606383446"
"24152157","1","3","2415215701","1","1","241521570102","2","06/13/2024","4","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","420","87.47287062561","145.13606383446"
"24152157","1","5","2415215701","1","1","241521570103","3","06/14/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","1","450","87.47287062561","145.13606383446"
"24152157","1","2","2415215701","1","1","241521570104","4","06/15/2024","6","1","2","1","1","2","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","1","0","87.47287062561","145.13606383446"
"24152157","1","2","2415215701","1","1","241521570105","5","06/16/2024","7","1","2","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","1","0","87.47287062561","145.13606383446"
"24152157","1","3","2415215701","1","1","241521570106","6","06/17/2024","1","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","87.47287062561","145.13606383446"
"24152157","1","8","2415215701","1","1","241521570107","7","06/18/2024","2","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","420","87.47287062561","145.13606383446"
"24152160","1","8","2415216001","1","1","241521600101","1","06/14/2024","5","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","255","260.48032905657","195.10347865061"
"24152160","1","1","2415216001","1","1","241521600102","2","06/15/2024","6","1","1","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","165","260.48032905657","195.10347865061"
"24152160","1","2","2415216001","1","1","241521600103","3","06/16/2024","7","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","260.48032905657","195.10347865061"
"24152160","1","8","2415216001","1","1","241521600104","4","06/17/2024","1","1","8","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","210","260.48032905657","195.10347865061"
"24152160","1","11","2415216001","1","1","241521600105","5","06/18/2024","2","1","9","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","300","260.48032905657","195.10347865061"
"24152160","1","6","2415216001","1","1","241521600106","6","06/19/2024","3","1","6","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","210","260.48032905657","195.10347865061"
"24152160","1","6","2415216001","1","1","241521600107","7","06/20/2024","4","1","6","1","3","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","240","260.48032905657","195.10347865061"
"24152161","1","3","2415216101","1","1","241521610101","1","06/15/2024","6","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","7.19920457819","51.65126784348"
"24152161","1","7","2415216101","1","1","241521610102","2","06/16/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","7.19920457819","51.65126784348"
"24152161","1","2","2415216101","1","1","241521610103","3","06/17/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","7.19920457819","51.65126784348"
"24152161","1","8","2415216101","1","1","241521610104","4","06/18/2024","2","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","7.19920457819","51.65126784348"
"24152161","1","6","2415216101","1","1","241521610105","5","06/19/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","480","7.19920457819","51.65126784348"
"24152161","1","6","2415216101","1","1","241521610106","6","06/20/2024","4","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","7.19920457819","51.65126784348"
"24152161","1","14","2415216101","1","1","241521610107","7","06/21/2024","5","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","480","7.19920457819","51.65126784348"
"24152164","1","6","2415216401","1","1","241521640101","1","06/16/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","981.58790935313","303.41010645628"
"24152164","1","6","2415216401","1","1","241521640102","2","06/17/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","480","981.58790935313","303.41010645628"
"24152164","1","6","2415216401","1","1","241521640103","3","06/18/2024","2","1","4","1","1","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","540","981.58790935313","303.41010645628"
"24152164","1","7","2415216401","1","1","241521640104","4","06/19/2024","3","1","7","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","981.58790935313","303.41010645628"
"24152164","1","5","2415216401","1","1","241521640105","5","06/20/2024","4","1","5","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","600","981.58790935313","303.41010645628"
"24152164","1","5","2415216401","1","1","241521640106","6","06/21/2024","5","1","5","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","600","981.58790935313","303.41010645628"
"24152164","1","5","2415216401","1","1","241521640107","7","06/22/2024","6","1","5","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","981.58790935313","303.41010645628"
"24152165","1","4","2415216501","1","1","241521650101","1","06/14/2024","5","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.1523082169","27.99707008806"
"24152165","1","6","2415216501","1","1","241521650102","2","06/15/2024","6","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.1523082169","27.99707008806"
