is_first,is_last,is_terminal,language_instruction,language_instruction_2,language_instruction_3,observation.state.gripper_position,observation.state.cartesian_position,observation.state.joint_position,observation.state,action.gripper_position,action.gripper_velocity,action.cartesian_position,action.cartesian_velocity,action.joint_position,action.joint_velocity,action.original,action,discount,reward,task_category,building,collector_id,date,camera_extrinsics.wrist_left,camera_extrinsics.exterior_1_left,camera_extrinsics.exterior_2_left,is_episode_successful,timestamp,frame_index,episode_index,index,task_index
false,false,false,Pour the contents in the white mug into the cup.,Pour the contents in the white cup in to the transparent cup,Move the objects from the white cup into the jar,0.94273126,"[0.5041647, 0.51633644, 0.5077534, 2.5366523, 0.00548764, 0.409169]","[0.9331995, 0.9770587, -0.13446859, -0.36672306, -0.48284632, 1.1103765, 0.26404548]","[0.9331995, 0.9770587, -0.13446859, -0.36672306, -0.48284632, 1.1103765, 0.26404548, 0.94273126]",0.98568285,0.17180617,"[0.47685713, 0.4617904, 0.49472758, 2.6263528, -0.033148404, 0.38452223]","[-0.39632642, -0.7139313, -0.16102904, 0.53850293, -0.037765898, -0.12530914]","[0.903723, 0.95466113, -0.13472824, -0.36672378, -0.40431884, 1.1405826, 0.30357844]","[-0.11490796, -0.11198804, -0.0012922976, 0.0, 0.3011598, 0.1169888, 0.15867847]","[0.47685713, 0.4617904, 0.49472758, 2.6263528, -0.033148404, 0.38452223, 0.98568285]","[0.903723, 0.95466113, -0.13472824, -0.36672378, -0.40431884, 1.1405826, 0.30357844, 0.98568285]",1.0,0.0,Bayes - Kitchen 1,Bayes - Kitchen 1,c6cf6b42,c6cf6b42,"[0.28830528, 0.06574277, 0.42577916, 2.7370021, 0.1319644, 1.3355216]","[0.24766225, 0.7863349, 0.7260647, -1.9263849, 0.033314075, -2.48521]","[0.08267179, -0.782473, 0.71893466, -1.9036032, -0.03153312, -0.7292587]",true,51.933334,779,63840,18413654,34849
false,false,false,"","","",0.0,"[0.5363113, -0.16452603, 0.30107167, 3.118113, 0.004593371, -0.2598551]","[-0.14364024, 0.2101528, -0.15582679, -2.159515, 0.012465491, 2.363417, -0.045245945]","[-0.14364024, 0.2101528, -0.15582679, -2.159515, 0.012465491, 2.363417, -0.045245945, 0.0]",0.0,0.0,"[0.5490116, -0.17408237, 0.2940184, 3.0929163, 0.0053461706, -0.25051948]","[0.15786527, -0.11994262, -0.0612983, -0.14593181, 0.02137471, 0.050695185]","[-0.15174581, 0.25426015, -0.15758398, -2.1149971, -0.013343746, 2.3625662, -0.044369776]","[-0.040526778, 0.18446246, -0.006439747, 0.20452066, -0.11376487, -0.006547574, 0.004389748]","[0.5490116, -0.17408237, 0.2940184, 3.0929163, 0.0053461706, -0.25051948, 0.0]","[-0.15174581, 0.25426015, -0.15758398, -2.1149971, -0.013343746, 2.3625662, -0.044369776, 0.0]",1.0,0.0,BWW,BWW,be856380,be856380,"[0.22736141, 0.05247379, 0.5044061, 3.0466065, 0.21228929, 1.6003319]","[0.18179218, -0.45546746, 0.48412606, -2.0777082, -0.021634614, -0.36791486]","[0.31402028, 0.4306564, 0.5065152, -2.369524, 0.010136651, -2.1518118]",true,24.466667,367,63841,18414304,0
false,false,false,Pick the marker eraser and erase the words on the whiteboard,Get the eraser and put it on the whiteboard,Pick the marker eraser and erase the words on the whiteboard,0.0,"[0.33463183, -0.029931035, 0.24264692, 2.7945774, 0.34757006, -0.20661952]","[-0.097575486, -0.17687935, 0.050723262, -2.7656438, -0.3412814, 2.1656919, 0.3488145]","[-0.097575486, -0.17687935, 0.050723262, -2.7656438, -0.3412814, 2.1656919, 0.3488145, 0.0]",0.0,0.0,"[0.33679917, -0.019339686, 0.19399105, 2.8271868, 0.32377565, -0.17413566]","[0.002578226, 0.09191574, -0.52333003, 0.097616926, -0.1567328, 0.07466394]","[-0.07765938, -0.041889347, 0.04348396, -2.76501, -0.36277542, 2.3226278, 0.39143616]","[0.070998736, 0.51864195, -0.03621075, 0.0051564164, -0.10546941, 0.59315574, 0.19826414]","[0.33679917, -0.019339686, 0.19399105, 2.8271868, 0.32377565, -0.17413566, 0.0]","[-0.07765938, -0.041889347, 0.04348396, -2.76501, -0.36277542, 2.3226278, 0.39143616, 0.0]",1.0,0.0,BWW,BWW,7cb094d5,7cb094d5,"[0.2719196, -0.051036734, 0.3913154, 3.0416248, 0.1835441, 1.3803502]","[0.104743294, 0.40376505, 0.3968837, -1.6875979, -0.024887955, -2.182584]","[-0.11769954, -0.23650265, 0.5280126, -2.033309, -0.031164253, -1.3445208]",true,2.0,30,63842,18414841,34850
false,false,false,Put the cup upside down,Put the cup upright,Put the cup upside down,0.41409692,"[0.4879032, -0.33107272, 0.44049832, 2.5427556, -0.61186117, -0.91535157]","[-0.23294838, 0.092041865, -0.31265888, -1.9926864, -0.94373816, 2.1494184, 1.0861539]","[-0.23294838, 0.092041865, -0.31265888, -1.9926864, -0.94373816, 2.1494184, 1.0861539, 0.41409692]",0.4124892,0.011190269,"[0.47564533, -0.32263282, 0.43650356, 2.5293643, -0.72369194, -0.8694942]","[-0.17439377, 0.105345435, -0.042293027, -0.47904477, -0.34048495, 0.20012593]","[-0.24048597, 0.052424807, -0.30769512, -2.0519514, -1.0809842, 2.2213488, 1.2028427]","[-0.037442483, -0.1954004, 0.024783313, -0.26832145, -0.5342155, 0.28282502, 0.46146107]","[0.47564533, -0.32263282, 0.43650356, 2.5293643, -0.72369194, -0.8694942, 0.4124892]","[-0.24048597, 0.052424807, -0.30769512, -2.0519514, -1.0809842, 2.2213488, 1.2028427, 0.4124892]",1.0,0.0,640 Palo Alto Ave,640 Palo Alto Ave,52ca9b6a,52ca9b6a,"[0.19970292, -0.105262354, 0.56603634, 3.0820003, -0.08258042, 1.3032793]","[0.3265763, 0.45445555, 0.26271656, -1.7077322, -0.020427985, -2.8064842]","[0.3297184, -0.5665601, 0.43422654, -1.7251378, -0.0982782, -0.22554348]",true,19.133333,287,63844,18415597,24623
false,false,false,Pick up the small glass cup and pour its contents in the white bowl. Put the small glass cup back on the table.,Pour the contents in the glass into the white bowl,Pour the glass cup contents into the bowl,0.1806167,"[0.5005274, 0.26173878, 0.29586434, -2.1903515, -0.5578225, -1.4159312]","[1.5382848, 0.8091625, -0.93473643, -2.037095, 1.6470207, 3.453324, 0.3514717]","[1.5382848, 0.8091625, -0.93473643, -2.037095, 1.6470207, 3.453324, 0.3514717, 0.1806167]",0.4306167,1.0,"[0.49415165, 0.27140275, 0.31141979, -2.167038, -0.5952987, -1.430858]","[-0.06620588, 0.11265206, 0.1877325, -0.19608761, -0.13781935, -0.033704415]","[1.5915903, 0.8284333, -0.9880852, -2.0565882, 1.6516026, 3.453326, 0.34802842]","[0.21368502, 0.08206762, -0.22509164, -0.08296658, 0.02288542, 0.0, -0.017198607]","[0.49415165, 0.27140275, 0.31141979, -2.167038, -0.5952987, -1.430858, 0.4306167]","[1.5915903, 0.8284333, -0.9880852, -2.0565882, 1.6516026, 3.453326, 0.34802842, 0.4306167]",1.0,0.0,Jimmy's Apartment,Jimmy's Apartment,w026bb9b,w026bb9b,"[0.28760397, -0.20335302, 0.5123575, 2.6469374, -0.11993379, 1.657028]","[0.22860318, 0.5458509, 0.55865747, -1.9074279, -0.050953526, -2.6873302]","[-0.016271206, -0.50247324, 0.65281236, -2.0875814, -0.026214277, -0.7782285]",true,29.933332,449,63847,18416952,34853
false,false,false,"","","",0.0,"[0.378173, 0.41581434, 0.32858747, -2.839692, -0.018941782, 0.70108587]","[0.42881128, 0.17481697, 0.40038437, -2.1542366, 0.32370052, 2.3446226, -0.10601085]","[0.42881128, 0.17481697, 0.40038437, -2.1542366, 0.32370052, 2.3446226, -0.10601085, 0.0]",0.0,0.0,"[0.3846325, 0.46449342, 0.34371325, -2.8763537, -0.009514784, 0.79850614]","[0.102681704, 0.4955085, 0.12032471, -0.157976, -0.06283754, 0.43431085]","[0.45809805, 0.25093317, 0.4237048, -2.0131583, 0.20882004, 2.2621505, -0.0598056]","[0.106504224, 0.31410146, 0.07566193, 0.5326859, -0.4082307, -0.2892315, 0.1727806]","[0.3846325, 0.46449342, 0.34371325, -2.8763537, -0.009514784, 0.79850614, 0.0]","[0.45809805, 0.25093317, 0.4237048, -2.0131583, 0.20882004, 2.2621505, -0.0598056, 0.0]",1.0,0.0,Gates G60,Gates G60,f61abce9,f61abce9,"[0.23491926, 0.10913604, 0.41312936, 2.589151, -0.16925424, 1.5082664]","[-0.4061287, -0.56705046, 0.4140193, -1.7181106, -0.024998914, -1.1436449]","[-0.0074352194, 0.607517, 0.5220154, -1.7625653, -0.0020619843, -2.264238]",false,25.8,387,63852,18418433,0
false,false,false,"","","",0.0,"[0.493111, -0.3150843, 0.2135085, -2.998983, 0.21678919, -1.4178137]","[-0.2974666, 0.4577509, -0.28390273, -2.0461328, 0.5639128, 2.372009, 0.4453767]","[-0.2974666, 0.4577509, -0.28390273, -2.0461328, 0.5639128, 2.372009, 0.4453767, 0.0]",0.0,0.0,"[0.5070327, -0.330425, 0.20482749, -2.9842687, 0.1876937, -1.5073802]","[0.16457312, -0.16347799, -0.08682363, -0.115313485, -0.09638334, -0.48693538]","[-0.31336793, 0.5091282, -0.27556035, -1.9940351, 0.59144944, 2.4178202, 0.5055644]","[-0.07253165, 0.2041952, 0.041828886, 0.2248044, 0.10909067, 0.15121704, 0.24462056]","[0.5070327, -0.330425, 0.20482749, -2.9842687, 0.1876937, -1.5073802, 0.0]","[-0.31336793, 0.5091282, -0.27556035, -1.9940351, 0.59144944, 2.4178202, 0.5055644, 0.0]",1.0,0.0,AHG kitchen table,AHG kitchen table,32cba90c,32cba90c,"[0.34985125, -0.086254366, 0.5227611, 3.031524, 0.1730766, 1.8014218]","[-0.0018740916, -0.32281554, 0.32744738, -1.8619822, 0.008406177, -1.3393106]","[0.106797345, 0.43246472, 0.313586, -1.8285064, -0.040672783, -1.9921937]",true,44.4,666,63854,18419403,0
false,false,false,Put the grey pot inside the sink,Pick the pot on the stove and put it in the sink,Move the pot from the stove to the sink,0.0,"[0.43247697, -0.26325297, 0.40878114, -3.0443108, -0.12741175, -0.65355355]","[-0.23508336, -0.1287681, -0.31041315, -2.3076665, 0.059924208, 2.3210557, 0.06368707]","[-0.23508336, -0.1287681, -0.31041315, -2.3076665, 0.059924208, 2.3210557, 0.06368707, 0.0]",0.0,0.0,"[0.43370834, -0.26395985, 0.40870222, -3.0450377, -0.12757048, -0.65555996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.24959426, -0.12355689, -0.2963202, -2.30155, 0.06272539, 2.3188107, 0.063512355]","[-0.072485894, 0.003950708, 0.07039082, 0.008401133, 0.011690317, -0.011251508, -0.0092888735]","[0.43370834, -0.26395985, 0.40870222, -3.0450377, -0.12757048, -0.65555996, 0.0]","[-0.24959426, -0.12355689, -0.2963202, -2.30155, 0.06272539, 2.3188107, 0.063512355, 0.0]",1.0,0.0,Gates,Gates,j807b3f8,j807b3f8,"[0.23471597, -0.06734088, 0.52305675, 2.6015632, -0.13688119, 1.4214135]","[0.16053842, 0.33515024, 0.33835265, -1.8852283, 0.0379952, -2.151217]","[0.20419629, -0.4915573, 0.35146308, -1.8815278, 0.0056768637, -0.88961774]",true,7.4,111,63864,18422409,34857
false,false,false,Put the grey pot inside the sink,Pick the pot on the stove and put it in the sink,Move the pot from the stove to the sink,0.9471366,"[0.6068447, -0.1767478, 0.25147593, -3.0339162, 0.5353878, -1.7994103]","[-0.17902787, 0.48564336, -0.14526695, -1.8735094, 0.8203637, 2.2464023, 0.95858544]","[-0.17902787, 0.48564336, -0.14526695, -1.8735094, 0.8203637, 2.2464023, 0.95858544, 0.9471366]",0.98678416,0.1585903,"[0.6080022, -0.1676287, 0.24391063, -3.062598, 0.5586831, -1.8434329]","[0.01137221, 0.080674306, -0.060278166, 0.16538255, 0.06852285, -0.18409622]","[-0.17198074, 0.49604028, -0.13967286, -1.8748652, 0.84491926, 2.244343, 0.9866454]","[0.021655105, 0.030208189, 0.016572561, -0.0039112344, 0.122728676, -0.010058098, 0.10435255]","[0.6080022, -0.1676287, 0.24391063, -3.062598, 0.5586831, -1.8434329, 0.98678416]","[-0.17198074, 0.49604028, -0.13967286, -1.8748652, 0.84491926, 2.244343, 0.9866454, 0.98678416]",1.0,0.0,Gates,Gates,j807b3f8,j807b3f8,"[0.23471597, -0.06734088, 0.52305675, 2.6015632, -0.13688119, 1.4214135]","[0.16053842, 0.33515024, 0.33835265, -1.8852283, 0.0379952, -2.151217]","[0.20419629, -0.4915573, 0.35146308, -1.8815278, 0.0056768637, -0.88961774]",true,18.8,282,63864,18422580,34857
false,false,false,Pour some spice into the silver bowl,Take the spice bottle off of the shelf then put it back,Pour the contents in the jar into the pot,0.0,"[0.591754, 0.0029310652, 0.67192876, 2.7231848, -1.0712703, 0.37595925]","[-0.0647521, -0.056944575, 0.04016859, -1.8648498, -0.27382034, 2.9165587, 0.081036314]","[-0.0647521, -0.056944575, 0.04016859, -1.8648498, -0.27382034, 2.9165587, 0.081036314, 0.0]",0.0,0.0,"[0.60768884, 0.004315634, 0.675296, 2.802095, -1.1394062, 0.3368164]","[0.17125346, 0.010102756, 0.043031614, 0.289634, -0.2551246, 0.18062812]","[-0.035934187, -0.007459335, 0.028602622, -1.822705, -0.18737906, 2.9786975, 0.04383222]","[0.1403105, 0.191614, -0.062799014, 0.17001307, 0.36824226, 0.22444658, -0.18203554]","[0.60768884, 0.004315634, 0.675296, 2.802095, -1.1394062, 0.3368164, 0.0]","[-0.035934187, -0.007459335, 0.028602622, -1.822705, -0.18737906, 2.9786975, 0.04383222, 0.0]",1.0,0.0,416 W Dana St,416 W Dana St,52ca9b6a,52ca9b6a,"[0.3213073, -0.054081872, 0.4831628, 2.6404076, 0.23839557, 1.5389105]","[0.31497356, 0.63691646, 0.48195082, -1.8433744, 0.050740972, -2.7422402]","[-0.1085373, -0.6633285, 0.40712592, -1.787473, -0.019015608, -1.103491]",true,3.4,51,63866,18423053,34858
false,false,false,Slide the curtain to close,Pull the curtain to the right,Close the curtains,0.98237884,"[0.3634971, -0.43726972, 0.6437619, -2.3810503, -1.2002578, -0.9103218]","[0.6308581, -0.6188915, -1.1789378, -1.9727329, 0.47977665, 2.8264184, -0.84212303]","[0.6308581, -0.6188915, -1.1789378, -1.9727329, 0.47977665, 2.8264184, -0.84212303, 0.98237884]",0.99559474,0.052863434,"[0.37940547, -0.4476834, 0.6224887, -2.5093539, -1.1477203, -0.7808213]","[0.1217345, -0.21565288, -0.2625848, 0.08613216, 0.4122124, -0.021351784]","[0.68074924, -0.6056436, -1.2477055, -1.9745567, 0.3970022, 2.8026967, -0.78924465]","[0.18110432, 0.05948719, -0.3354853, 0.010115175, -0.33001286, -0.118648194, 0.22857586]","[0.37940547, -0.4476834, 0.6224887, -2.5093539, -1.1477203, -0.7808213, 0.99559474]","[0.68074924, -0.6056436, -1.2477055, -1.9745567, 0.3970022, 2.8026967, -0.78924465, 0.99559474]",1.0,0.0,Penn Levine 457,Penn Levine 457,acda9df3,acda9df3,"[0.37387353, -0.12541951, 0.41348344, 2.791981, 0.014207335, 1.5203462]","[0.21783027, 0.45024818, 0.45217726, -1.3953216, -0.42945328, -2.4587762]","[0.33028612, -0.6303964, 0.444807, -1.9168255, 0.14068645, -0.22174147]",true,16.0,240,63867,18423706,7724
false,false,false,Move the silver bottle to the left,Move the metal cup to the left,Pick up the metallic cocktail mixer and move it to the left of the counter top,0.0,"[0.5745544, -0.074088424, 0.5115317, -2.7364004, -0.13061707, -1.1237271]","[-0.16423118, -0.035898186, 0.032708507, -2.0139587, 0.16959944, 2.380415, 0.8664646]","[-0.16423118, -0.035898186, 0.032708507, -2.0139587, 0.16959944, 2.380415, 0.8664646, 0.0]",0.0,0.0,"[0.60600114, -0.077421926, 0.5010253, -2.6773202, -0.16838859, -1.2043418]","[0.38858256, -0.04778805, -0.14138979, -0.04325182, -0.35691732, -0.46493927]","[-0.12618214, 0.045383103, -0.0032431837, -1.9636648, 0.14287445, 2.4891548, 0.93891144]","[0.15223241, 0.38190067, -0.15094388, 0.24634214, -0.1336643, 0.44434148, 0.35862282]","[0.60600114, -0.077421926, 0.5010253, -2.6773202, -0.16838859, -1.2043418, 0.0]","[-0.12618214, 0.045383103, -0.0032431837, -1.9636648, 0.14287445, 2.4891548, 0.93891144, 0.0]",1.0,0.0,780 Shary Ave,780 Shary Ave,52ca9b6a,52ca9b6a,"[0.20752448, 0.13252488, 0.55305815, 2.7685156, 0.17000031, 1.8106368]","[0.1633429, 0.65319294, 0.5471436, -1.918323, 0.01496544, -2.4040854]","[-0.08435048, -0.5693394, 0.50419116, -2.1186328, 0.121381044, -0.85862756]",true,3.3333333,50,63874,18424944,26813
false,false,false,Put the tomato in the silver bowl,Put the tomato in the silver dish,Pick up the tomato and place it in the silver basin,0.3348018,"[0.5480943, -0.11681909, 0.07304047, 3.070057, 0.04282227, -0.66948307]","[0.0005762078, 0.72935045, -0.18696341, -2.0681505, 0.20038046, 2.707823, 0.33853987]","[0.0005762078, 0.72935045, -0.18696341, -2.0681505, 0.20038046, 2.707823, 0.33853987, 0.3348018]",0.5848018,1.0,"[0.5626105, -0.115915, 0.05937805, 3.0537434, 0.02013857, -0.67034894]","[0.17120989, 0.0113878725, -0.133713, -0.16910833, -0.062435906, -0.014217826]","[0.0134061165, 0.7832295, -0.19641173, -2.0118387, 0.17963544, 2.7162778, 0.3713994]","[0.061148487, 0.2082746, -0.047264133, 0.22778071, -0.10370986, 0.04228063, 0.16419402]","[0.5626105, -0.115915, 0.05937805, 3.0537434, 0.02013857, -0.67034894, 0.5848018]","[0.0134061165, 0.7832295, -0.19641173, -2.0118387, 0.17963544, 2.7162778, 0.3713994, 0.5848018]",1.0,0.0,Glen's office,Glen's office,4dbb5646,4dbb5646,"[0.28507024, -0.0873, 0.49992695, 2.6015267, 0.047317583, 1.3821301]","[-0.0022482607, -0.40645057, 0.23750235, -1.9624864, 0.0007119762, -0.87937105]","[0.2806536, 0.510049, 0.55676234, -2.207845, 0.023391094, -2.272865]",true,7.4666667,112,63878,18425882,31472
false,false,false,Put the black dish in the sink onto the rack,Pick up the black tray and put it on the drying rack.,Put the black tray in the drying rack,0.9295154,"[0.55658, -0.05822106, 0.16674145, -3.0633087, -0.31833142, -0.12370236]","[-0.2307798, 0.5135128, 0.14209321, -2.2584796, 0.12389522, 3.0859175, -0.12947689]","[-0.2307798, 0.5135128, 0.14209321, -2.2584796, 0.12389522, 3.0859175, -0.12947689, 0.9295154]",0.98237884,0.21145374,"[0.53915536, -0.055827107, 0.1794071, -3.0149188, -0.35985872, -0.15846811]","[-0.2026634, -0.01021803, 0.13026445, 0.2171884, -0.22781871, -0.11939554]","[-0.31543702, 0.472991, 0.23800336, -2.3194258, 0.1450974, 3.1433825, -0.13121195]","[-0.3473486, -0.16052477, 0.3745401, -0.23910381, 0.08775784, 0.20700195, -0.008888571]","[0.53915536, -0.055827107, 0.1794071, -3.0149188, -0.35985872, -0.15846811, 0.98237884]","[-0.31543702, 0.472991, 0.23800336, -2.3194258, 0.1450974, 3.1433825, -0.13121195, 0.98237884]",1.0,0.0,Gates,Gates,j807b3f8,j807b3f8,"[0.28613132, -0.022927029, 0.47541127, 2.8044589, 0.06592118, 1.5462025]","[0.17649946, 0.5187471, 0.5040439, -2.038498, 0.024417179, -2.2940288]","[0.2253726, -0.482376, 0.39719993, -1.882082, -0.038260754, -0.7611257]",true,16.4,246,63880,18426256,34865
false,false,false,Use the spoon to stir the contents in the bowl,Pick up the spoon and mix the objects in the bowl,Use the spoon to stir the contents in the bowl,1.0,"[0.5779969, 0.18985169, -0.0064048367, 2.856805, 1.2065206, 0.015896391]","[0.29807472, 1.4910686, 0.043878265, -0.72021216, -0.038069576, 0.98875403, 0.120769314]","[0.29807472, 1.4910686, 0.043878265, -0.72021216, -0.038069576, 0.98875403, 0.120769314, 1.0]",1.0,0.0,"[0.6416995, 0.20628726, -0.04174461, 2.8576944, 1.1365829, 0.047296427]","[0.81318337, 0.21737394, -0.44772032, -0.010036313, -0.3147355, 0.18601078]","[0.3062469, 1.4911002, 0.03127456, -0.72335243, -0.067659006, 1.0674173, 0.10454302]","[0.040069975, 0.0, -0.060009412, -0.013322123, -0.124932945, 0.27821824, -0.08117113]","[0.6416995, 0.20628726, -0.04174461, 2.8576944, 1.1365829, 0.047296427, 1.0]","[0.3062469, 1.4911002, 0.03127456, -0.72335243, -0.067659006, 1.0674173, 0.10454302, 1.0]",1.0,0.0,TRI,TRI,938130c4,938130c4,"[0.24116622, 0.01637368, 0.50867945, 2.843953, 0.09959259, 1.4447715]","[-0.05883506, -0.62242246, 0.46052894, -2.0422907, 0.008926345, -1.0297781]","[-0.076219596, 0.5904757, 0.47286442, -1.9102747, -0.020981077, -2.2397673]",true,15.2,228,63885,18427726,24079
false,false,false,"Separate the clothes, rope and plush toy on the table","Place the white towel and the radish plush toy on the right edge of the table, place the pink shirt on the left edge of the table and move the white rope slightly to the right",Separate the things on the heap,0.94273126,"[0.6347287, 0.107650496, 0.53717154, 2.5954773, -0.43636858, 0.30378348]","[0.1208309, 0.15266435, 0.08039856, -1.7163056, -0.6725379, 2.239745, 0.34529006]","[0.1208309, 0.15266435, 0.08039856, -1.7163056, -0.6725379, 2.239745, 0.34529006, 0.94273126]",0.94410807,0.0055071684,"[0.6513174, 0.13851781, 0.5123423, 2.6782095, -0.38135666, 0.39868283]","[0.20246682, 0.3010145, -0.22596459, 0.25127247, 0.32921648, 0.6464784]","[0.1387116, 0.22243553, 0.102141984, -1.6832365, -0.56410974, 2.2788036, 0.21959889]","[0.072370626, 0.28486782, 0.07230501, 0.16393483, 0.36913154, 0.15579252, -0.45668197]","[0.6513174, 0.13851781, 0.5123423, 2.6782095, -0.38135666, 0.39868283, 0.94410807]","[0.1387116, 0.22243553, 0.102141984, -1.6832365, -0.56410974, 2.2788036, 0.21959889, 0.94410807]",1.0,0.0,Autolab,Autolab,44bb9c36,44bb9c36,"[0.29424518, -0.19783883, 0.3772844, 2.7930555, -0.2056436, 1.3833047]","[0.28602198, 0.5149881, 0.5081692, -2.1567447, -0.01648444, -2.6290843]","[0.17514239, -0.31977803, 0.4604678, -1.896725, 0.08202123, -0.5570029]",true,26.933332,404,63893,18430252,11384
false,false,false,Move the white cloth to the left then unfold it,Unfold the towel on the kitchen base top,Unfold the cloth,0.9911894,"[0.6224621, -0.026919734, 0.29464775, 3.120409, 0.08255339, 0.059249025]","[-0.037422054, 0.39352167, -0.004049934, -1.8789772, -0.034188647, 2.1922004, -0.08032679]","[-0.037422054, 0.39352167, -0.004049934, -1.8789772, -0.034188647, 2.1922004, -0.08032679, 0.9911894]",0.99779737,0.026431717,"[0.59615844, -0.04070738, 0.33250192, 3.1129136, 0.049511418, 0.07769905]","[-0.31749222, -0.13872169, 0.39376995, -0.021693109, -0.15712458, 0.13426763]","[-0.049692784, 0.27893698, -0.01471775, -1.9572637, -0.039290637, 2.1894407, -0.118250415]","[-0.055891372, -0.47107008, -0.029766027, -0.34058693, -0.022173142, -0.013058028, -0.16995731]","[0.59615844, -0.04070738, 0.33250192, 3.1129136, 0.049511418, 0.07769905, 0.99779737]","[-0.049692784, 0.27893698, -0.01471775, -1.9572637, -0.039290637, 2.1894407, -0.118250415, 0.99779737]",1.0,0.0,Penn Levine 457,Penn Levine 457,acda9df3,acda9df3,"[0.2549638, 0.062140606, 0.43524906, 3.0859356, -0.10303173, 1.6428356]","[0.36778647, 0.5347498, 0.45441237, -2.0130115, 0.00022798115, -2.4543366]","[0.10743746, -0.5427978, 0.5783413, -1.9440253, 0.13733114, -0.6574486]",true,50.933334,764,63897,18432892,34871
false,false,false,"","","",0.0,"[0.56283516, 0.024099292, 0.24423915, 3.0712209, -0.11302795, -1.1096084]","[0.17120376, 0.32357576, -0.12880693, -2.162972, -0.14431554, 2.4595048, 1.2754261]","[0.17120376, 0.32357576, -0.12880693, -2.162972, -0.14431554, 2.4595048, 1.2754261, 0.0]",0.0,0.0,"[0.56277645, 0.023465866, 0.23395053, 3.0886908, -0.13789609, -1.0759151]","[-0.0047875782, -0.0067823543, -0.11830996, -0.06514, -0.16382168, 0.19568677]","[0.16052067, 0.3405999, -0.12081522, -2.1715899, -0.18077353, 2.5124094, 1.2718397]","[-0.052586533, 0.06829649, 0.041304685, -0.04304941, -0.14215297, 0.23682363, -0.01775952]","[0.56277645, 0.023465866, 0.23395053, 3.0886908, -0.13789609, -1.0759151, 0.0]","[0.16052067, 0.3405999, -0.12081522, -2.1715899, -0.18077353, 2.5124094, 1.2718397, 0.0]",1.0,0.0,EVGR C,EVGR C,2fe9715d,2fe9715d,"[0.32117233, 0.08864812, 0.38850734, 2.8421464, -0.27251986, 1.5797324]","[0.25556552, 0.6149383, 0.36569998, -1.8119569, -0.022163587, -2.9037242]","[0.31929618, -0.56540626, 0.43559873, -2.160953, 0.1488012, -0.1264398]",false,8.2,123,63899,18433259,0
false,false,false,Put the socks in the white bag,Put the black socks inside the white paper bag.,Pick up the clothes and put them in the carry bag,0.85903084,"[0.435709, 0.31420615, 0.6138993, 3.0366988, -0.16257651, -0.11020577]","[0.39344734, -0.08502549, 0.25139424, -1.7101655, -0.16739653, 1.672657, 0.7765331]","[0.39344734, -0.08502549, 0.25139424, -1.7101655, -0.16739653, 1.672657, 0.7765331, 0.85903084]",0.90559995,0.18627648,"[0.44229627, 0.26991668, 0.66515, 2.9755092, -0.1581882, -0.085705325]","[0.08251526, -0.43532273, 0.5056139, -0.29226297, 0.04708651, 0.106846675]","[0.3180433, -0.11599315, 0.25925902, -1.6180127, -0.19602695, 1.5262794, 0.66721016]","[-0.29249522, -0.10435593, 0.040338553, 0.33707199, -0.10946789, -0.51614815, -0.42867887]","[0.44229627, 0.26991668, 0.66515, 2.9755092, -0.1581882, -0.085705325, 0.90559995]","[0.3180433, -0.11599315, 0.25925902, -1.6180127, -0.19602695, 1.5262794, 0.66721016, 0.90559995]",1.0,0.0,Wasabi Tempura,Wasabi Tempura,5085c3ce,5085c3ce,"[0.34007484, -0.08849399, 0.43268386, 2.9285553, 0.016768297, 1.4522392]","[0.00883533, 0.41360268, 0.43869612, -1.8552874, -0.012606823, -2.1916873]","[-0.061790664, -0.26521865, 0.40958366, -1.6367964, 0.01397968, -0.92903346]",true,22.533333,338,63901,18434018,34873
false,false,false,"","","",0.4493392,"[0.79184204, -0.1766595, 0.41342288, 3.035683, -0.21731378, 0.15834162]","[-0.2169989, 1.0601249, -0.0014452992, -0.51487494, -0.018928515, 1.815552, -0.3619632]","[-0.2169989, 1.0601249, -0.0014452992, -0.51487494, -0.018928515, 1.815552, -0.3619632, 0.4493392]",0.13325992,-1.0,"[0.8436989, -0.23161083, 0.42787877, 3.1154342, -0.12860408, 0.10533996]","[0.7557226, -0.61520135, 0.22452311, 0.3550376, 0.47050393, -0.16448818]","[-0.276336, 1.1021829, 0.009744886, -0.41660485, 0.016162828, 1.6570035, -0.380619]","[-0.23452103, 0.2035726, 0.056162085, 0.4669686, 0.1468411, -0.62427425, -0.09309844]","[0.8436989, -0.23161083, 0.42787877, 3.1154342, -0.12860408, 0.10533996, 0.13325992]","[-0.276336, 1.1021829, 0.009744886, -0.41660485, 0.016162828, 1.6570035, -0.380619, 0.13325992]",1.0,0.0,BWW,BWW,7cb094d5,7cb094d5,"[0.25390258, -0.0835439, 0.48443803, 3.0600152, -0.21479455, 1.5478245]","[0.167551, -0.42766604, 0.32169712, -1.8618199, 0.042037845, -0.98165286]","[0.3285477, 0.5132515, 0.3675731, -1.8505443, -0.03152652, -2.6044092]",false,8.066667,121,63917,18439498,0
